"","Stair","Mean","SD","CIwidth","Hemifield","Eccentricity","Condition","SUBJECT","EccentricityEff","HemifieldEff","CondEff"
"441","V_LNstair",0.150023059804888,0.0384232824773997,0.125123016072571,"Left","Near","Upright","052",-0.5,-0.5,-0.5
"442","V_LFstair",0.110380504943032,0.0287658977779613,0.0949333900165116,"Left","Far","Upright","052",0,-0.5,-0.5
"443","V_LPstair",0.258876989884325,0.0267986856969574,0.0880598856787474,"Left","Peripheral","Upright","052",0.5,-0.5,-0.5
"444","V_RNstair",0.189994301736259,0.0278644963982342,0.0911977565934181,"Right","Near","Upright","052",-0.5,0.5,-0.5
"445","V_RFstair",0.300091741204717,0.0265867442630813,0.0875392138163179,"Right","Far","Upright","052",0,0.5,-0.5
"446","V_RPstair",0.471046540036766,0.0268977487725573,0.0876221582820165,"Right","Peripheral","Upright","052",0.5,0.5,-0.5
"447","I_LNstair",0.279596388514133,0.0295340115189747,0.0977873321671182,"Left","Near","Inverted","052",-0.5,-0.5,0.5
"448","I_LFstair",0.264601104891361,0.0467641861399902,0.150541109667127,"Left","Far","Inverted","052",0,-0.5,0.5
"449","I_LPstair",0.325470077547284,0.0262841304099956,0.0871018224771744,"Left","Peripheral","Inverted","052",0.5,-0.5,0.5
"450","I_RNstair",0.352969115871125,0.030630711082649,0.100666686097404,"Right","Near","Inverted","052",-0.5,0.5,0.5
"451","I_RFstair",0.496161873253482,0.0313361398480575,0.0936534936154438,"Right","Far","Inverted","052",0,0.5,0.5
"452","I_RPstair",0.50045366341907,0.0259867207413088,0.0858245566386794,"Right","Peripheral","Inverted","052",0.5,0.5,0.5
"453","V_LNstair",0.180020475799353,0.0693867978286157,0.231634876083939,"Left","Near","Upright","053",-0.5,-0.5,-0.5
"454","V_LFstair",0.300046745914176,0.0263408819860967,0.0868897183846861,"Left","Far","Upright","053",0,-0.5,-0.5
"455","V_LPstair",0.377272777580724,0.0265806765268322,0.0874399292643998,"Left","Peripheral","Upright","053",0.5,-0.5,-0.5
"456","V_RNstair",0.246994524610046,0.0265993606400302,0.0877694083613321,"Right","Near","Upright","053",-0.5,0.5,-0.5
"457","V_RFstair",0.390838630927588,0.0261456080257583,0.0862907055883119,"Right","Far","Upright","053",0,0.5,-0.5
"458","V_RPstair",0.490696460588098,0.0259281451021423,0.0856339219701629,"Right","Peripheral","Upright","053",0.5,0.5,-0.5
"459","I_LNstair",0.438105026878643,0.0259603693418684,0.085790516719177,"Left","Near","Inverted","053",-0.5,-0.5,0.5
"460","I_LFstair",0.433738241171755,0.0301305329433188,0.0953929977557212,"Left","Far","Inverted","053",0,-0.5,0.5
"461","I_LPstair",0.690881483897955,0.0291084224573438,0.0952375538157104,"Left","Peripheral","Inverted","053",0.5,-0.5,0.5
"462","I_RNstair",0.560466637783432,0.0257403349092067,0.0852000867659584,"Right","Near","Inverted","053",-0.5,0.5,0.5
"463","I_RFstair",0.71692852144358,0.0262716817432302,0.0864918521378705,"Right","Far","Inverted","053",0,0.5,0.5
"464","I_RPstair",0.673187973114198,0.0263182723528755,0.0872768733201077,"Right","Peripheral","Inverted","053",0.5,0.5,0.5
"465","V_LNstair",0.170631980675363,0.0272875162884584,0.0899240759868307,"Left","Near","Upright","054",-0.5,-0.5,-0.5
"466","V_LFstair",0.110903393258822,0.0341754795453598,0.112526381449238,"Left","Far","Upright","054",0,-0.5,-0.5
"467","V_LPstair",0.300381719607974,0.0383144531551411,0.120833998714125,"Left","Peripheral","Upright","054",0.5,-0.5,-0.5
"468","V_RNstair",0.159751338566336,0.0270110922548923,0.0886439784523969,"Right","Near","Upright","054",-0.5,0.5,-0.5
"469","V_RFstair",0.0972014035851635,0.0317361600886975,0.104778941428639,"Right","Far","Upright","054",0,0.5,-0.5
"470","V_RPstair",0.13904114468474,0.0274176648547281,0.0898137230370369,"Right","Peripheral","Upright","054",0.5,0.5,-0.5
"471","I_LNstair",0.28938685846812,0.0264875710904423,0.0872945811879602,"Left","Near","Inverted","054",-0.5,-0.5,0.5
"472","I_LFstair",0.189867982131872,0.0268021761886089,0.0881068063322611,"Left","Far","Inverted","054",0,-0.5,0.5
"473","I_LPstair",0.350000968934333,0.0370174196137951,0.109249229130335,"Left","Peripheral","Inverted","054",0.5,-0.5,0.5
"474","I_RNstair",0.255929797617362,0.027179589571512,0.0900927208799513,"Right","Near","Inverted","054",-0.5,0.5,0.5
"475","I_RFstair",0.31957997818108,0.0262369393568988,0.086631415440543,"Right","Far","Inverted","054",0,0.5,0.5
"476","I_RPstair",0.350833479555567,0.0264865445833174,0.087202524199567,"Right","Peripheral","Inverted","054",0.5,0.5,0.5
"477","V_LNstair",0.2223043492026,0.0266582508767286,0.088222302383857,"Left","Near","Upright","056",-0.5,-0.5,-0.5
"478","V_LFstair",0.413094756937094,0.0412856700585936,0.117879138440912,"Left","Far","Upright","056",0,-0.5,-0.5
"479","V_LPstair",0.449503923717681,0.0307315823466555,0.0931504139602004,"Left","Peripheral","Upright","056",0.5,-0.5,-0.5
"480","V_RNstair",0.247264359970811,0.0288532689223256,0.0951955297866155,"Right","Near","Upright","056",-0.5,0.5,-0.5
"481","V_RFstair",0.141509550541286,0.0316269321018672,0.103763391769807,"Right","Far","Upright","056",0,0.5,-0.5
"482","V_RPstair",0.298364866350379,0.0321664312078311,0.104399661727423,"Right","Peripheral","Upright","056",0.5,0.5,-0.5
"483","I_LNstair",0.380874041339256,0.0260943493865137,0.086162100437328,"Left","Near","Inverted","056",-0.5,-0.5,0.5
"484","I_LFstair",0.511877199535564,0.0595595763978551,0.138186872531423,"Left","Far","Inverted","056",0,-0.5,0.5
"485","I_LPstair",0.434922792421351,0.0272885912773656,0.0904781510127102,"Left","Peripheral","Inverted","056",0.5,-0.5,0.5
"486","I_RNstair",0.32804023826979,0.0270074338258149,0.0889645716505418,"Right","Near","Inverted","056",-0.5,0.5,0.5
"487","I_RFstair",0.38354093566595,0.0279475616879348,0.0921659370467431,"Right","Far","Inverted","056",0,0.5,0.5
"488","I_RPstair",0.477735028168204,0.0268064334569121,0.0875728847277296,"Right","Peripheral","Inverted","056",0.5,0.5,0.5
"489","V_LNstair",0.18489881556698,0.0292363640735909,0.0963790247410634,"Left","Near","Upright","057",-0.5,-0.5,-0.5
"490","V_LFstair",0.429543797268169,0.0831182513004323,0.267086183894129,"Left","Far","Upright","057",0,-0.5,-0.5
"491","V_LPstair",0.547871733859061,0.0281667812581873,0.0926555596850205,"Left","Peripheral","Upright","057",0.5,-0.5,-0.5
"492","V_RNstair",0.289136990952917,0.0297097524750141,0.0972267465879154,"Right","Near","Upright","057",-0.5,0.5,-0.5
"493","V_RFstair",0.158597693067551,0.0308958373035427,0.102288360524883,"Right","Far","Upright","057",0,0.5,-0.5
"494","V_RPstair",0.639381646723952,0.0275182366782828,0.0900165237487854,"Right","Peripheral","Upright","057",0.5,0.5,-0.5
"495","I_LNstair",0.400622088371209,0.0310359467852223,0.10144606037579,"Left","Near","Inverted","057",-0.5,-0.5,0.5
"496","I_LFstair",0.656193358204266,0.0288623807965437,0.0949005049963126,"Left","Far","Inverted","057",0,-0.5,0.5
"497","I_LPstair",0.55462674047655,0.0263122093125957,0.0871253750322651,"Left","Peripheral","Inverted","057",0.5,-0.5,0.5
"498","I_RNstair",0.69659413516203,0.0270606088082246,0.0895874409180912,"Right","Near","Inverted","057",-0.5,0.5,0.5
"499","I_RFstair",0.500026717188647,0.02555800247667,0.0847297399388846,"Right","Far","Inverted","057",0,0.5,0.5
"500","I_RPstair",0.647388244497063,0.0258459078668034,0.0853754500842594,"Right","Peripheral","Inverted","057",0.5,0.5,0.5
"501","V_LNstair",0.206593206228469,0.0267469060426311,0.0884393137837187,"Left","Near","Upright","059",-0.5,-0.5,-0.5
"502","V_LFstair",0.323735534517448,0.0344853924008403,0.103660747815972,"Left","Far","Upright","059",0,-0.5,-0.5
"503","V_LPstair",0.47246950551183,0.0260680799503185,0.0859542981033244,"Left","Peripheral","Upright","059",0.5,-0.5,-0.5
"504","V_RNstair",0.277104950815443,0.0280724939852744,0.0927309224523749,"Right","Near","Upright","059",-0.5,0.5,-0.5
"505","V_RFstair",0.295282132060537,0.0265864951845019,0.0882109910590335,"Right","Far","Upright","059",0,0.5,-0.5
"506","V_RPstair",0.436129470145876,0.0260222681527122,0.0859051508795031,"Right","Peripheral","Upright","059",0.5,0.5,-0.5
"507","I_LNstair",0.38855906060537,0.0262662302258564,0.0865969186399175,"Left","Near","Inverted","059",-0.5,-0.5,0.5
"508","I_LFstair",0.445749554983006,0.0526698728723958,0.120352177703475,"Left","Far","Inverted","059",0,-0.5,0.5
"509","I_LPstair",0.707376148691585,0.026596063213244,0.0876435320127016,"Left","Peripheral","Inverted","059",0.5,-0.5,0.5
"510","I_RNstair",0.399761221831796,0.0260353940298809,0.086073191168179,"Right","Near","Inverted","059",-0.5,0.5,0.5
"511","I_RFstair",0.506899449266362,0.0256284601557174,0.0846698468611785,"Right","Far","Inverted","059",0,0.5,0.5
"512","I_RPstair",0.580329796219353,0.0278393100183104,0.0916834243405728,"Right","Peripheral","Inverted","059",0.5,0.5,0.5
"513","V_LNstair",0.194014495537383,0.0273465481911173,0.0906964068378523,"Left","Near","Upright","060",-0.5,-0.5,-0.5
"514","V_LFstair",0.227168030429209,0.0294103972997065,0.0960392775368998,"Left","Far","Upright","060",0,-0.5,-0.5
"515","V_LPstair",0.207148190594453,0.0271282055863566,0.0895123718058216,"Left","Peripheral","Upright","060",0.5,-0.5,-0.5
"516","V_RNstair",0.245041017058351,0.0268792920429996,0.0892426352390756,"Right","Near","Upright","060",-0.5,0.5,-0.5
"517","V_RFstair",0.333250950231873,0.0292387996201361,0.095062620675045,"Right","Far","Upright","060",0,0.5,-0.5
"518","V_RPstair",0.257437732144373,0.0267782546254833,0.0883556376943512,"Right","Peripheral","Upright","060",0.5,0.5,-0.5
"519","I_LNstair",0.424750641594642,0.0511209428983755,0.122242292029291,"Left","Near","Inverted","060",-0.5,-0.5,0.5
"520","I_LFstair",0.380654509279741,0.0260651784653024,0.0861158035386843,"Left","Far","Inverted","060",0,-0.5,0.5
"521","I_LPstair",0.307696371630808,0.0271472206585428,0.0895166181073007,"Left","Peripheral","Inverted","060",0.5,-0.5,0.5
"522","I_RNstair",0.2589827921476,0.0574981474685566,0.179754608120472,"Right","Near","Inverted","060",-0.5,0.5,0.5
"523","I_RFstair",0.291051577034265,0.0269250512980523,0.0885263039615685,"Right","Far","Inverted","060",0,0.5,0.5
"524","I_RPstair",0.3059501016631,0.0611482503928627,0.185230445153146,"Right","Peripheral","Inverted","060",0.5,0.5,0.5
"525","V_LNstair",0.188828719521829,0.0275679598880075,0.090512532051078,"Left","Near","Upright","062",-0.5,-0.5,-0.5
"526","V_LFstair",0.336481746915012,0.109797605585021,0.358074258238343,"Left","Far","Upright","062",0,-0.5,-0.5
"527","V_LPstair",0.360521844809639,0.0268362498333602,0.0881022242227009,"Left","Peripheral","Upright","062",0.5,-0.5,-0.5
"528","V_RNstair",0.203970873848156,0.0319791078060346,0.102800686781911,"Right","Near","Upright","062",-0.5,0.5,-0.5
"529","V_RFstair",0.0874688156686601,0.0628619154454509,0.20170812201488,"Right","Far","Upright","062",0,0.5,-0.5
"530","V_RPstair",0.269458905504405,0.027288553524303,0.0892222426209365,"Right","Peripheral","Upright","062",0.5,0.5,-0.5
"531","I_LNstair",0.309658346430134,0.038985969625181,0.126825631736861,"Left","Near","Inverted","062",-0.5,-0.5,0.5
"532","I_LFstair",0.274445568767261,0.0269630675552544,0.0895478963124803,"Left","Far","Inverted","062",0,-0.5,0.5
"533","I_LPstair",0.392815528098518,0.123318543695184,0.399411792973149,"Left","Peripheral","Inverted","062",0.5,-0.5,0.5
"534","I_RNstair",0.372327942747036,0.0333588231708959,0.107051053330008,"Right","Near","Inverted","062",-0.5,0.5,0.5
"535","I_RFstair",0.231505280891545,0.0657322607236817,0.21729618121999,"Right","Far","Inverted","062",0,0.5,0.5
"536","I_RPstair",0.292360791418003,0.0304489063242786,0.100304807376371,"Right","Peripheral","Inverted","062",0.5,0.5,0.5
"537","V_LNstair",0.220678066410133,0.0271705094543085,0.0890374673464656,"Left","Near","Upright","063",-0.5,-0.5,-0.5
"538","V_LFstair",0.170861305600317,0.0924414735974738,0.298121444332943,"Left","Far","Upright","063",0,-0.5,-0.5
"539","V_LPstair",0.205874466986222,0.0267355107241603,0.0886414805147162,"Left","Peripheral","Upright","063",0.5,-0.5,-0.5
"540","V_RNstair",0.282625672890219,0.028529906913259,0.0943516128948479,"Right","Near","Upright","063",-0.5,0.5,-0.5
"541","V_RFstair",0.261082245846744,0.0264790626732415,0.087190128107751,"Right","Far","Upright","063",0,0.5,-0.5
"542","V_RPstair",0.376328287068998,0.0282494536055791,0.0932866284969327,"Right","Peripheral","Upright","063",0.5,0.5,-0.5
"543","I_LNstair",0.324813813834027,0.0303713543517948,0.0996986531862071,"Left","Near","Inverted","063",-0.5,-0.5,0.5
"544","I_LFstair",0.41175897794406,0.0265722489038345,0.0878119475432129,"Left","Far","Inverted","063",0,-0.5,0.5
"545","I_LPstair",0.319938917144115,0.0265122098095568,0.0873380089466293,"Left","Peripheral","Inverted","063",0.5,-0.5,0.5
"546","I_RNstair",0.306547098020857,0.0278214857567225,0.0920482645045572,"Right","Near","Inverted","063",-0.5,0.5,0.5
"547","I_RFstair",0.244424837013708,0.0265422339499474,0.0881274724774371,"Right","Far","Inverted","063",0,0.5,0.5
"548","I_RPstair",0.427213974153033,0.0325063781307341,0.107035724231512,"Right","Peripheral","Inverted","063",0.5,0.5,0.5
"549","V_LNstair",0.255386819840448,0.0365070947692536,0.119197947552628,"Left","Near","Upright","065",-0.5,-0.5,-0.5
"550","V_LFstair",0.29234525473171,0.0311983216000726,0.102614433863486,"Left","Far","Upright","065",0,-0.5,-0.5
"551","V_LPstair",0.379963927798947,0.0267138152424421,0.0878737602501553,"Left","Peripheral","Upright","065",0.5,-0.5,-0.5
"552","V_RNstair",0.191123174258221,0.0273133840082281,0.0899900395036902,"Right","Near","Upright","065",-0.5,0.5,-0.5
"553","V_RFstair",0.124247400121276,0.0278787999125922,0.0924179549327065,"Right","Far","Upright","065",0,0.5,-0.5
"554","V_RPstair",0.404300940004242,0.0282523749964565,0.0932892711990808,"Right","Peripheral","Upright","065",0.5,0.5,-0.5
"555","I_LNstair",0.473185106538096,0.0271685545526327,0.0889090387427042,"Left","Near","Inverted","065",-0.5,-0.5,0.5
"556","I_LFstair",0.457308112425106,0.0270836728580259,0.0893253139432457,"Left","Far","Inverted","065",0,-0.5,0.5
"557","I_LPstair",0.569506499030815,0.0257185161848273,0.0852023784993777,"Left","Peripheral","Inverted","065",0.5,-0.5,0.5
"558","I_RNstair",0.409878283777701,0.0468247514369232,0.113694671186338,"Right","Near","Inverted","065",-0.5,0.5,0.5
"559","I_RFstair",0.488611450149125,0.0256639716390525,0.0849814991813155,"Right","Far","Inverted","065",0,0.5,0.5
"560","I_RPstair",0.584244776180629,0.0270680192473158,0.0895385131834157,"Right","Peripheral","Inverted","065",0.5,0.5,0.5
"561","V_LNstair",0.326609588391541,0.0262874318842712,0.0868540154974004,"Left","Near","Upright","066",-0.5,-0.5,-0.5
"562","V_LFstair",0.909395850725415,0.0300418820023021,0.100069743833794,"Left","Far","Upright","066",0,-0.5,-0.5
"563","V_LPstair",0.940866953866052,0.0269221354850158,0.0897109854923435,"Left","Peripheral","Upright","066",0.5,-0.5,-0.5
"564","V_RNstair",0.653638970702457,0.0261291056579356,0.0866206431312825,"Right","Near","Upright","066",-0.5,0.5,-0.5
"565","V_RFstair",0.802461671889351,0.0336076110255126,0.108467441196798,"Right","Far","Upright","066",0,0.5,-0.5
"566","V_RPstair",0.948068893761637,0.0250908741261229,0.0838369708060795,"Right","Peripheral","Upright","066",0.5,0.5,-0.5
"567","I_LNstair",0.761022816096755,0.027978957488408,0.0923885525036398,"Left","Near","Inverted","066",-0.5,-0.5,0.5
"568","I_LFstair",0.780995052386404,0.0270958468216654,0.0893901352987635,"Left","Far","Inverted","066",0,-0.5,0.5
"569","I_LPstair",0.851930333295966,0.0295584250750647,0.0971465228576976,"Left","Peripheral","Inverted","066",0.5,-0.5,0.5
"570","I_RFstair",0.890899111734539,0.0296946986223242,0.0981536195442563,"Right","Far","Inverted","066",0,0.5,0.5
"571","V_LNstair",0.165464367700593,0.027059446080385,0.0897881173203261,"Left","Near","Upright","067",-0.5,-0.5,-0.5
"572","V_LFstair",0.341534586450799,0.0349885783125994,0.103517172315917,"Left","Far","Upright","067",0,-0.5,-0.5
"573","V_LPstair",0.663003824549189,0.0284253872838061,0.0933675540103746,"Left","Peripheral","Upright","067",0.5,-0.5,-0.5
"574","V_RNstair",0.196077547224708,0.0272578404071089,0.090376621182382,"Right","Near","Upright","067",-0.5,0.5,-0.5
"575","V_RFstair",0.191675648120919,0.0267518747379782,0.0884353854950502,"Right","Far","Upright","067",0,0.5,-0.5
"576","V_RPstair",0.361065802818853,0.0306741854226149,0.0996803258884013,"Right","Peripheral","Upright","067",0.5,0.5,-0.5
"577","I_LNstair",0.49977823096189,0.0569209736223966,0.122736018963617,"Left","Near","Inverted","067",-0.5,-0.5,0.5
"578","I_LFstair",0.464985534131456,0.0536525751358329,0.121449771438106,"Left","Far","Inverted","067",0,-0.5,0.5
"579","I_LPstair",0.470680148888047,0.0258650294185057,0.0855448348663425,"Left","Peripheral","Inverted","067",0.5,-0.5,0.5
"580","I_RNstair",0.320289274726822,0.0395055889169266,0.130145026205625,"Right","Near","Inverted","067",-0.5,0.5,0.5
"581","I_RFstair",0.291012527738999,0.0291552924538975,0.0954386082368543,"Right","Far","Inverted","067",0,0.5,0.5
"582","I_RPstair",0.441362675017528,0.0310163106081674,0.0947359725374007,"Right","Peripheral","Inverted","067",0.5,0.5,0.5
"583","V_LNstair",0.336079989201249,0.0385857415561037,0.118128254823474,"Left","Near","Upright","068",-0.5,-0.5,-0.5
"584","V_LFstair",0.325080421299396,0.0271077420049956,0.0898588583106343,"Left","Far","Upright","068",0,-0.5,-0.5
"585","V_LPstair",0.293809381541648,0.029942427404012,0.0983045125971915,"Left","Peripheral","Upright","068",0.5,-0.5,-0.5
"586","V_RNstair",0.203060326581884,0.0461919598450758,0.147010201796809,"Right","Near","Upright","068",-0.5,0.5,-0.5
"587","V_RFstair",0.19584546928421,0.0270210713152133,0.0896004790357506,"Right","Far","Upright","068",0,0.5,-0.5
"588","V_RPstair",0.269888018562248,0.02715213612452,0.0889563778325064,"Right","Peripheral","Upright","068",0.5,0.5,-0.5
"589","I_LNstair",0.463388027949922,0.027290095988957,0.0892977448613444,"Left","Near","Inverted","068",-0.5,-0.5,0.5
"590","I_LFstair",0.549281993642781,0.0256460647970387,0.0849667233366611,"Left","Far","Inverted","068",0,-0.5,0.5
"591","I_LPstair",0.626300080235767,0.0272179766328922,0.0899241786487991,"Left","Peripheral","Inverted","068",0.5,-0.5,0.5
"592","I_RNstair",0.308767586834427,0.0267118831076217,0.0877860628550808,"Right","Near","Inverted","068",-0.5,0.5,0.5
"593","I_RFstair",0.32230142352347,0.0272234371167842,0.0902848881112118,"Right","Far","Inverted","068",0,0.5,0.5
"594","I_RPstair",0.362863642312182,0.026255552184418,0.086976241574488,"Right","Peripheral","Inverted","068",0.5,0.5,0.5
"595","V_LNstair",0.235096434271228,0.0318038779866131,0.100380770051844,"Left","Near","Upright","070",-0.5,-0.5,-0.5
"596","V_LFstair",0.412518551955014,0.0271486926803378,0.0893271099069199,"Left","Far","Upright","070",0,-0.5,-0.5
"597","V_LPstair",0.526580047982688,0.0272631438832678,0.0899803755615537,"Left","Peripheral","Upright","070",0.5,-0.5,-0.5
"598","V_RNstair",0.236337030118963,0.0283245684784567,0.0932168964826555,"Right","Near","Upright","070",-0.5,0.5,-0.5
"599","V_RFstair",0.520813367640099,0.0254879153223374,0.0844607764282871,"Right","Far","Upright","070",0,0.5,-0.5
"600","V_RPstair",0.475768948296114,0.026379964121744,0.0873765948535027,"Right","Peripheral","Upright","070",0.5,0.5,-0.5
"601","I_LNstair",0.488354659887378,0.0258919498336108,0.0856247880861254,"Left","Near","Inverted","070",-0.5,-0.5,0.5
"602","I_LFstair",0.416669563110279,0.0265812090181526,0.0876601863568076,"Left","Far","Inverted","070",0,-0.5,0.5
"603","I_LPstair",0.706632609953829,0.0328899707482395,0.10346826267237,"Left","Peripheral","Inverted","070",0.5,-0.5,0.5
"604","I_RNstair",0.466428745656038,0.0259942838581591,0.0856953082584282,"Right","Near","Inverted","070",-0.5,0.5,0.5
"605","I_RFstair",0.58980374911613,0.0260015212731995,0.0859833915136996,"Right","Far","Inverted","070",0,0.5,0.5
"606","I_RPstair",0.660275614160222,0.0270383717000523,0.0885922107155314,"Right","Peripheral","Inverted","070",0.5,0.5,0.5
"607","V_LNstair",0.318601629551939,0.0266085035248021,0.0875355333378006,"Left","Near","Upright","071",-0.5,-0.5,-0.5
"608","V_LFstair",0.415128350675031,0.0262874743447805,0.0871836830687985,"Left","Far","Upright","071",0,-0.5,-0.5
"609","V_LPstair",0.384401592456982,0.0263530720598924,0.0874542362575762,"Left","Peripheral","Upright","071",0.5,-0.5,-0.5
"610","V_RNstair",0.254340664018821,0.0278751155201836,0.0923486071540467,"Right","Near","Upright","071",-0.5,0.5,-0.5
"611","V_RFstair",0.425575622469984,0.025905494173916,0.0856129989876349,"Right","Far","Upright","071",0,0.5,-0.5
"612","V_RPstair",0.378894093046053,0.0269419888061309,0.0882466382232673,"Right","Peripheral","Upright","071",0.5,0.5,-0.5
"613","I_LNstair",0.609048576476542,0.0256198603765122,0.0849232393607667,"Left","Near","Inverted","071",-0.5,-0.5,0.5
"614","I_LFstair",0.701390777191787,0.0263353933810839,0.0867399597234286,"Left","Far","Inverted","071",0,-0.5,0.5
"615","I_LPstair",0.816462401473581,0.0280230734149773,0.0924707501546955,"Left","Peripheral","Inverted","071",0.5,-0.5,0.5
"616","I_RNstair",0.441831373305314,0.0264778610174722,0.0872835177903637,"Right","Near","Inverted","071",-0.5,0.5,0.5
"617","I_RFstair",0.692688394581519,0.0260693481808108,0.0862744619471325,"Right","Far","Inverted","071",0,0.5,0.5
"618","I_RPstair",0.709173345831706,0.0261563881957792,0.0864033407723317,"Right","Peripheral","Inverted","071",0.5,0.5,0.5
"619","V_LNstair",0.212611465018599,0.0265838867596097,0.0880708261530891,"Left","Near","Upright","073",-0.5,-0.5,-0.5
"620","V_LFstair",0.318886342987598,0.0278249865723698,0.0913735859483394,"Left","Far","Upright","073",0,-0.5,-0.5
"621","V_LPstair",0.29338903209187,0.0271513523033536,0.0899058128481243,"Left","Peripheral","Upright","073",0.5,-0.5,-0.5
"622","V_RNstair",0.188814448031291,0.0307064133540883,0.0992051588402282,"Right","Near","Upright","073",-0.5,0.5,-0.5
"623","V_RFstair",0.275281323640673,0.0331536851230015,0.103161912717133,"Right","Far","Upright","073",0,0.5,-0.5
"624","V_RPstair",0.342666804421648,0.0262611771506302,0.0868728655690539,"Right","Peripheral","Upright","073",0.5,0.5,-0.5
"625","I_LNstair",0.519735707861011,0.0500717831199138,0.144226645593088,"Left","Near","Inverted","073",-0.5,-0.5,0.5
"626","I_LFstair",0.349028014822079,0.026361813682189,0.0869368646030243,"Left","Far","Inverted","073",0,-0.5,0.5
"627","I_LPstair",0.465803907777265,0.0544281059835935,0.122620756173793,"Left","Peripheral","Inverted","073",0.5,-0.5,0.5
"628","I_RNstair",0.389799717840356,0.0311583225947194,0.102574251632752,"Right","Near","Inverted","073",-0.5,0.5,0.5
"629","I_RFstair",0.481753899724358,0.055230898487439,0.122358376193866,"Right","Far","Inverted","073",0,0.5,0.5
"630","I_RPstair",0.383408015629645,0.0262959972858848,0.0872001799610789,"Right","Peripheral","Inverted","073",0.5,0.5,0.5
"631","V_LNstair",0.121522250679026,0.0320683712168929,0.105642195317355,"Left","Near","Upright","074",-0.5,-0.5,-0.5
"632","V_LFstair",0.267657092556021,0.0300488043826435,0.0983523073700231,"Left","Far","Upright","074",0,-0.5,-0.5
"633","V_LPstair",0.173563895366186,0.0313480085529633,0.103105723827274,"Left","Peripheral","Upright","074",0.5,-0.5,-0.5
"634","V_RNstair",0.170106675112555,0.0324351247353795,0.105205896168475,"Right","Near","Upright","074",-0.5,0.5,-0.5
"635","V_RFstair",0.170065889790262,0.0352980447911516,0.116298180743913,"Right","Far","Upright","074",0,0.5,-0.5
"636","V_RPstair",0.202051819447833,0.0268359809120417,0.0886777902653363,"Right","Peripheral","Upright","074",0.5,0.5,-0.5
"637","I_LNstair",0.293783809820069,0.0308134026163904,0.101015020220079,"Left","Near","Inverted","074",-0.5,-0.5,0.5
"638","I_LFstair",0.329545264353222,0.0262972287685507,0.0867949517175894,"Left","Far","Inverted","074",0,-0.5,0.5
"639","I_LPstair",0.473695345731233,0.0256227329924524,0.0846869125059536,"Left","Peripheral","Inverted","074",0.5,-0.5,0.5
"640","I_RNstair",0.284196127309883,0.0591437624742023,0.183744847309192,"Right","Near","Inverted","074",-0.5,0.5,0.5
"641","I_RFstair",0.297050061025462,0.0301779740295215,0.0998795427576825,"Right","Far","Inverted","074",0,0.5,0.5
"642","I_RPstair",0.393961604828177,0.0307287807036851,0.100521100463819,"Right","Peripheral","Inverted","074",0.5,0.5,0.5
"643","V_LNstair",0.501627723611135,0.0409058118848589,0.108798022431099,"Left","Near","Upright","075",-0.5,-0.5,-0.5
"644","V_LFstair",0.454767475985551,0.026663139213307,0.0883483031923528,"Left","Far","Upright","075",0,-0.5,-0.5
"645","V_LPstair",0.440095558785366,0.0307315322827839,0.0938658564680634,"Left","Peripheral","Upright","075",0.5,-0.5,-0.5
"646","V_RNstair",0.434560939513982,0.0516334079804049,0.115972208071416,"Right","Near","Upright","075",-0.5,0.5,-0.5
"647","V_RFstair",0.239872712665016,0.0272895931359952,0.0892153593770945,"Right","Far","Upright","075",0,0.5,-0.5
"648","V_RPstair",0.424428987812124,0.0262247015641497,0.0868773073625561,"Right","Peripheral","Upright","075",0.5,0.5,-0.5
"649","I_LNstair",0.494643431439313,0.0365290970094353,0.114590426417563,"Left","Near","Inverted","075",-0.5,-0.5,0.5
"650","I_LFstair",0.620894609529353,0.0393642452552578,0.124199272290812,"Left","Far","Inverted","075",0,-0.5,0.5
"651","I_LPstair",0.704101763009419,0.0289478161370665,0.0952112413249756,"Left","Peripheral","Inverted","075",0.5,-0.5,0.5
"652","I_RNstair",0.424047431937957,0.0274221575474069,0.0907271001362366,"Right","Near","Inverted","075",-0.5,0.5,0.5
"653","I_RFstair",0.42047694880149,0.0268996757268037,0.0882911512252676,"Right","Far","Inverted","075",0,0.5,0.5
"654","I_RPstair",0.443120392048763,0.0266200531705734,0.0882502345945382,"Right","Peripheral","Inverted","075",0.5,0.5,0.5
"655","V_LNstair",0.307450996961477,0.0295336077636097,0.0960420625991049,"Left","Near","Upright","077",-0.5,-0.5,-0.5
"656","V_LFstair",0.676714992020376,0.0263112354949658,0.0865859726027514,"Left","Far","Upright","077",0,-0.5,-0.5
"657","V_LPstair",0.511467240128368,0.0290313743723741,0.0956109382089985,"Left","Peripheral","Upright","077",0.5,-0.5,-0.5
"658","V_RNstair",0.337791777067835,0.0267687283341442,0.0882151079374721,"Right","Near","Upright","077",-0.5,0.5,-0.5
"659","V_RFstair",0.634897444580443,0.0304812780092621,0.098632144491393,"Right","Far","Upright","077",0,0.5,-0.5
"660","V_RPstair",0.540365949377118,0.0275517222265105,0.0890363524411518,"Right","Peripheral","Upright","077",0.5,0.5,-0.5
"661","I_LNstair",0.589137400350359,0.028708317361254,0.0946063911570149,"Left","Near","Inverted","077",-0.5,-0.5,0.5
"662","I_LFstair",0.655761500345675,0.0288740940331249,0.0952638726378049,"Left","Far","Inverted","077",0,-0.5,0.5
